order_item_id,order_id,product_sku,product_name,quantity,unit_price,line_total,discount_applied
ITEM101178,ORD100312,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM101179,ORD100312,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM101180,ORD100312,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM101181,ORD100312,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101182,ORD100313,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM101183,ORD100314,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101184,ORD100314,RBX-COM-1014,Vision System Pro,3,2111,6333,0
ITEM101185,ORD100314,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM101186,ORD100314,RBX-SOF-1017,RobotOS Control Suite,5,1851,9255,0
ITEM101187,ORD100315,RBX-SOF-1020,Predictive Maintenance AI,4,734,2936,0
ITEM101188,ORD100315,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101189,ORD100315,RBX-COM-1014,Vision System Pro,3,2111,6333,0
ITEM101190,ORD100316,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM101191,ORD100316,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM101192,ORD100316,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM101193,ORD100316,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM101194,ORD100316,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM101195,ORD100317,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM101196,ORD100317,RBX-SOF-1019,Simulation & Programming Tool,1,1719,1719,0
ITEM101197,ORD100317,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM101198,ORD100317,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM101199,ORD100317,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM101200,ORD100317,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM101201,ORD100317,RBX-COM-1012,6-Axis Force Sensor,5,4577,22885,0
ITEM101202,ORD100317,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM101203,ORD100318,RBX-COM-1015,End-Effector Kit,5,3144,15720,0
ITEM101204,ORD100318,RBX-COM-1016,Safety Scanner System,5,2494,12470,0
ITEM101205,ORD100318,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM101206,ORD100318,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM101207,ORD100318,RBX-COM-1012,6-Axis Force Sensor,4,4577,18308,0
ITEM101208,ORD100318,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM101209,ORD100318,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM101210,ORD100319,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM101211,ORD100319,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM101212,ORD100319,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM101213,ORD100319,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM101214,ORD100319,RBX-COM-1013,High-Precision Gripper,1,2687,2687,0
ITEM101215,ORD100319,RBX-SOF-1017,RobotOS Control Suite,4,1851,7404,0
ITEM101216,ORD100320,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM101217,ORD100320,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101218,ORD100320,RBX-COM-1016,Safety Scanner System,4,2494,9976,0
ITEM101219,ORD100320,RBX-SOF-1019,Simulation & Programming Tool,5,1719,8595,0
ITEM101220,ORD100321,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM101221,ORD100321,RBX-COM-1012,6-Axis Force Sensor,3,4577,13731,0
ITEM101222,ORD100321,RBX-SOF-1018,Fleet Management Platform,5,1872,9360,0
ITEM101223,ORD100321,RBX-COM-1016,Safety Scanner System,4,2494,9976,0
ITEM101224,ORD100321,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM101225,ORD100321,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM101226,ORD100321,RBX-SOF-1017,RobotOS Control Suite,3,1851,5553,0
ITEM101227,ORD100322,RBX-SOF-1017,RobotOS Control Suite,2,1851,3702,0
ITEM101228,ORD100322,RBX-COM-1016,Safety Scanner System,1,2494,2494,0
ITEM101229,ORD100322,RBX-SOF-1019,Simulation & Programming Tool,4,1719,6876,0
ITEM101230,ORD100322,RBX-SOF-1020,Predictive Maintenance AI,4,734,2936,0
ITEM101231,ORD100322,RBX-SOF-1018,Fleet Management Platform,1,1872,1872,0
ITEM101232,ORD100322,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM101233,ORD100322,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM101234,ORD100323,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101235,ORD100324,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM101236,ORD100324,RBX-SOF-1017,RobotOS Control Suite,2,1851,3702,0
ITEM101237,ORD100324,RBX-COM-1012,6-Axis Force Sensor,3,4577,13731,0
ITEM101238,ORD100324,RBX-SOF-1019,Simulation & Programming Tool,1,1719,1719,0
ITEM101239,ORD100324,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM101240,ORD100325,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM101241,ORD100325,RBX-SOF-1017,RobotOS Control Suite,1,1851,1851,0
ITEM101242,ORD100325,RBX-COM-1014,Vision System Pro,1,2111,2111,0
ITEM101243,ORD100325,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM101244,ORD100325,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM101245,ORD100325,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM101246,ORD100325,RBX-SOF-1020,Predictive Maintenance AI,3,734,2202,0
ITEM101247,ORD100325,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM101248,ORD100326,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101249,ORD100327,RBX-COM-1012,6-Axis Force Sensor,3,4577,13731,0
ITEM101250,ORD100327,RBX-COM-1015,End-Effector Kit,1,3144,3144,0
ITEM101251,ORD100327,RBX-SOF-1017,RobotOS Control Suite,4,1851,7404,0
ITEM101252,ORD100327,RBX-COM-1016,Safety Scanner System,5,2494,12470,0
ITEM101253,ORD100327,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101254,ORD100327,RBX-COM-1013,High-Precision Gripper,5,2687,13435,0
ITEM101255,ORD100328,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM101256,ORD100328,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM101257,ORD100328,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM101258,ORD100329,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101259,ORD100330,RBX-COM-1014,Vision System Pro,5,2111,10555,0
ITEM101260,ORD100330,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM101261,ORD100331,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101262,ORD100331,RBX-COM-1016,Safety Scanner System,3,2494,7482,0
ITEM101263,ORD100331,RBX-SOF-1017,RobotOS Control Suite,5,1851,9255,0
ITEM101264,ORD100331,RBX-COM-1013,High-Precision Gripper,1,2687,2687,0
ITEM101265,ORD100331,RBX-COM-1012,6-Axis Force Sensor,3,4577,13731,0
ITEM101266,ORD100332,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101267,ORD100332,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM101268,ORD100332,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM101269,ORD100333,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM101270,ORD100333,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM101271,ORD100333,RBX-SOF-1017,RobotOS Control Suite,4,1851,7404,0
ITEM101272,ORD100333,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101273,ORD100333,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM101274,ORD100334,RBX-SOF-1018,Fleet Management Platform,1,1872,1872,0
ITEM101275,ORD100334,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM101276,ORD100335,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM101277,ORD100335,RBX-COM-1014,Vision System Pro,1,2111,2111,0
ITEM101278,ORD100335,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101279,ORD100335,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101280,ORD100335,RBX-SOF-1017,RobotOS Control Suite,4,1851,7404,0
ITEM101281,ORD100336,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM101282,ORD100336,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101283,ORD100336,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM101284,ORD100336,RBX-SOF-1020,Predictive Maintenance AI,5,734,3670,0
ITEM101285,ORD100336,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM101286,ORD100337,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM101287,ORD100337,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101288,ORD100338,RBX-SOF-1019,Simulation & Programming Tool,5,1719,8595,0
ITEM101289,ORD100338,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM101290,ORD100338,RBX-SOF-1020,Predictive Maintenance AI,1,734,734,0
ITEM101291,ORD100339,RBX-COM-1016,Safety Scanner System,5,2494,12470,0
ITEM101292,ORD100340,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM101293,ORD100340,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101294,ORD100341,RBX-SOF-1018,Fleet Management Platform,1,1872,1872,0
ITEM101295,ORD100341,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101296,ORD100342,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM101297,ORD100343,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM101298,ORD100343,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM101299,ORD100343,RBX-COM-1014,Vision System Pro,5,2111,10555,0
ITEM101300,ORD100344,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM101301,ORD100344,RBX-SOF-1019,Simulation & Programming Tool,1,1719,1719,0
ITEM101302,ORD100344,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM101303,ORD100345,RBX-COM-1012,6-Axis Force Sensor,5,4577,22885,0
ITEM101304,ORD100345,RBX-SOF-1018,Fleet Management Platform,3,1872,5616,0
ITEM101305,ORD100345,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101306,ORD100346,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM101307,ORD100346,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM101308,ORD100346,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101309,ORD100347,RBX-SOF-1018,Fleet Management Platform,5,1872,9360,0
ITEM101310,ORD100347,RBX-COM-1012,6-Axis Force Sensor,2,4577,9154,0
ITEM101311,ORD100347,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101312,ORD100347,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM101313,ORD100347,RBX-COM-1015,End-Effector Kit,1,3144,3144,0
ITEM101314,ORD100347,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM101315,ORD100348,RBX-COM-1013,High-Precision Gripper,3,2687,8061,0
ITEM101316,ORD100348,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM101317,ORD100348,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM101318,ORD100348,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM101319,ORD100349,RBX-COM-1015,End-Effector Kit,3,3144,9432,0
ITEM101320,ORD100349,RBX-SOF-1017,RobotOS Control Suite,3,1851,5553,0
ITEM101321,ORD100349,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM101322,ORD100350,RBX-COM-1015,End-Effector Kit,2,3144,6288,0
ITEM101323,ORD100350,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM101324,ORD100350,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM101325,ORD100351,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101326,ORD100351,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM101327,ORD100351,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM101328,ORD100352,RBX-SOF-1018,Fleet Management Platform,4,1872,7488,0
ITEM101329,ORD100352,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM101330,ORD100352,RBX-COM-1015,End-Effector Kit,3,3144,9432,0
ITEM101331,ORD100352,RBX-COM-1013,High-Precision Gripper,4,2687,10748,0
ITEM101332,ORD100352,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM101333,ORD100353,RBX-COM-1013,High-Precision Gripper,1,2687,2687,0
ITEM101334,ORD100353,RBX-COM-1012,6-Axis Force Sensor,2,4577,9154,0
ITEM101335,ORD100353,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101336,ORD100353,RBX-COM-1015,End-Effector Kit,3,3144,9432,0
ITEM101337,ORD100353,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM101338,ORD100353,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM101339,ORD100353,RBX-SOF-1018,Fleet Management Platform,1,1872,1872,0
ITEM101340,ORD100353,RBX-COM-1014,Vision System Pro,4,2111,8444,0
ITEM101341,ORD100354,RBX-COM-1014,Vision System Pro,5,2111,10555,0
ITEM101342,ORD100355,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM101343,ORD100356,RBX-COM-1013,High-Precision Gripper,5,2687,13435,0
ITEM101344,ORD100356,RBX-SOF-1019,Simulation & Programming Tool,5,1719,8595,0
ITEM101345,ORD100356,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM101346,ORD100357,RBX-SOF-1019,Simulation & Programming Tool,2,1719,3438,0
ITEM101347,ORD100357,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101348,ORD100358,RBX-COM-1015,End-Effector Kit,2,3144,6288,0
ITEM101349,ORD100358,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM101350,ORD100358,RBX-COM-1016,Safety Scanner System,1,2494,2494,0
ITEM101351,ORD100358,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM101352,ORD100358,RBX-SOF-1017,RobotOS Control Suite,1,1851,1851,0
ITEM101353,ORD100359,RBX-SOF-1017,RobotOS Control Suite,3,1851,5553,0
ITEM101354,ORD100359,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM101355,ORD100360,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM101356,ORD100360,RBX-COM-1014,Vision System Pro,1,2111,2111,0
ITEM101357,ORD100361,RBX-COM-1016,Safety Scanner System,4,2494,9976,0
ITEM101358,ORD100361,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM101359,ORD100362,RBX-SOF-1017,RobotOS Control Suite,4,1851,7404,0
ITEM101360,ORD100363,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM101361,ORD100364,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM101362,ORD100364,RBX-SOF-1020,Predictive Maintenance AI,5,734,3670,0
ITEM101363,ORD100364,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM101364,ORD100365,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM101365,ORD100365,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM101366,ORD100365,RBX-SOF-1017,RobotOS Control Suite,4,1851,7404,0
ITEM101367,ORD100366,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM101368,ORD100366,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM101369,ORD100366,RBX-COM-1016,Safety Scanner System,1,2494,2494,0
ITEM101370,ORD100366,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM101371,ORD100366,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM101372,ORD100367,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM101373,ORD100367,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM101374,ORD100367,RBX-SOF-1019,Simulation & Programming Tool,3,1719,5157,0
ITEM101375,ORD100368,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM101376,ORD100368,RBX-COM-1016,Safety Scanner System,1,2494,2494,0
ITEM101377,ORD100368,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101378,ORD100368,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM101379,ORD100369,RBX-COM-1015,End-Effector Kit,1,3144,3144,0
ITEM101380,ORD100369,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101381,ORD100370,RBX-COM-1015,End-Effector Kit,2,3144,6288,0
ITEM101382,ORD100370,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM101383,ORD100371,RBX-SOF-1019,Simulation & Programming Tool,1,1719,1719,0
ITEM101384,ORD100372,RBX-SOF-1020,Predictive Maintenance AI,2,734,1468,0
ITEM101385,ORD100372,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM101386,ORD100373,RBX-COM-1015,End-Effector Kit,5,3144,15720,0
ITEM101387,ORD100373,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM101388,ORD100374,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM101389,ORD100374,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM101390,ORD100374,RBX-COM-1013,High-Precision Gripper,1,2687,2687,0
ITEM101391,ORD100374,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM101392,ORD100374,RBX-COM-1016,Safety Scanner System,3,2494,7482,0
ITEM101393,ORD100374,RBX-COM-1015,End-Effector Kit,4,3144,12576,0
ITEM101394,ORD100374,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101395,ORD100374,RBX-COM-1012,6-Axis Force Sensor,1,4577,4577,0
ITEM101396,ORD100375,RBX-COM-1015,End-Effector Kit,2,3144,6288,0
ITEM101397,ORD100375,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM101398,ORD100376,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM101399,ORD100376,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM101400,ORD100377,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM101401,ORD100377,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM101402,ORD100377,RBX-COM-1014,Vision System Pro,3,2111,6333,0
ITEM101403,ORD100378,RBX-SOF-1019,Simulation & Programming Tool,1,1719,1719,0
ITEM101404,ORD100379,RBX-COM-1015,End-Effector Kit,4,3144,12576,0
ITEM101405,ORD100379,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM101406,ORD100379,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101407,ORD100379,RBX-SOF-1020,Predictive Maintenance AI,3,734,2202,0
ITEM101408,ORD100379,RBX-SOF-1019,Simulation & Programming Tool,2,1719,3438,0
ITEM101409,ORD100379,RBX-SOF-1018,Fleet Management Platform,5,1872,9360,0
ITEM101410,ORD100379,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM101411,ORD100380,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM101412,ORD100381,RBX-SOF-1019,Simulation & Programming Tool,5,1719,8595,0
ITEM101413,ORD100381,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM101414,ORD100382,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101415,ORD100383,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101416,ORD100383,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM101417,ORD100384,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM101418,ORD100385,RBX-COM-1014,Vision System Pro,3,2111,6333,0
ITEM101419,ORD100386,RBX-SOF-1020,Predictive Maintenance AI,4,734,2936,0
ITEM101420,ORD100386,RBX-COM-1015,End-Effector Kit,1,3144,3144,0
ITEM101421,ORD100387,RBX-COM-1015,End-Effector Kit,2,3144,6288,0
ITEM101422,ORD100387,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM101423,ORD100388,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM101424,ORD100388,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM101425,ORD100388,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM101426,ORD100388,RBX-COM-1015,End-Effector Kit,4,3144,12576,0
ITEM101427,ORD100388,RBX-COM-1012,6-Axis Force Sensor,2,4577,9154,0
ITEM101428,ORD100388,RBX-COM-1014,Vision System Pro,1,2111,2111,0
ITEM101429,ORD100389,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM101430,ORD100389,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101431,ORD100389,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM101432,ORD100389,RBX-SOF-1019,Simulation & Programming Tool,5,1719,8595,0
ITEM101433,ORD100389,RBX-SOF-1017,RobotOS Control Suite,4,1851,7404,0
ITEM101434,ORD100390,RBX-COM-1013,High-Precision Gripper,4,2687,10748,0
ITEM101435,ORD100391,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101436,ORD100391,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM101437,ORD100391,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM101438,ORD100391,RBX-SOF-1020,Predictive Maintenance AI,2,734,1468,0
ITEM101439,ORD100391,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM101440,ORD100392,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM101441,ORD100393,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM101442,ORD100393,RBX-SOF-1018,Fleet Management Platform,4,1872,7488,0
ITEM101443,ORD100393,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101444,ORD100394,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101445,ORD100394,RBX-COM-1014,Vision System Pro,2,2111,4222,0
ITEM101446,ORD100395,RBX-COM-1016,Safety Scanner System,1,2494,2494,0
ITEM101447,ORD100396,RBX-SOF-1020,Predictive Maintenance AI,3,734,2202,0
ITEM101448,ORD100396,RBX-COM-1015,End-Effector Kit,4,3144,12576,0
ITEM101449,ORD100396,RBX-COM-1014,Vision System Pro,4,2111,8444,0
ITEM101450,ORD100397,RBX-SOF-1018,Fleet Management Platform,1,1872,1872,0
ITEM101451,ORD100397,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM101452,ORD100397,RBX-COM-1014,Vision System Pro,1,2111,2111,0
ITEM101453,ORD100398,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM101454,ORD100398,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101455,ORD100398,RBX-SOF-1020,Predictive Maintenance AI,1,734,734,0
ITEM101456,ORD100398,RBX-SOF-1018,Fleet Management Platform,3,1872,5616,0
ITEM101457,ORD100399,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM101458,ORD100399,RBX-COM-1014,Vision System Pro,3,2111,6333,0
ITEM101459,ORD100399,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM101460,ORD100400,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM101461,ORD100401,RBX-COM-1015,End-Effector Kit,5,3144,15720,0
ITEM101462,ORD100402,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM101463,ORD100402,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101464,ORD100402,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM101465,ORD100403,RBX-SOF-1018,Fleet Management Platform,2,1872,3744,0
ITEM101466,ORD100403,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM101467,ORD100403,RBX-COM-1014,Vision System Pro,3,2111,6333,0
ITEM101468,ORD100403,RBX-SOF-1020,Predictive Maintenance AI,5,734,3670,0
ITEM101469,ORD100403,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM101470,ORD100403,RBX-SOF-1017,RobotOS Control Suite,3,1851,5553,0
ITEM101471,ORD100403,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM101472,ORD100403,RBX-COM-1013,High-Precision Gripper,4,2687,10748,0
ITEM101473,ORD100404,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM101474,ORD100404,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM101475,ORD100404,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM101476,ORD100404,RBX-COM-1014,Vision System Pro,1,2111,2111,0
ITEM101477,ORD100405,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM101478,ORD100405,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM101479,ORD100406,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101480,ORD100406,RBX-COM-1012,6-Axis Force Sensor,2,4577,9154,0
ITEM101481,ORD100406,RBX-COM-1016,Safety Scanner System,1,2494,2494,0
ITEM101482,ORD100407,RBX-COM-1013,High-Precision Gripper,3,2687,8061,0
ITEM101483,ORD100407,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM101484,ORD100407,RBX-COM-1014,Vision System Pro,4,2111,8444,0
ITEM101485,ORD100407,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101486,ORD100407,RBX-SOF-1017,RobotOS Control Suite,5,1851,9255,0
ITEM101487,ORD100407,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101488,ORD100407,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM101489,ORD100407,RBX-SOF-1020,Predictive Maintenance AI,4,734,2936,0
ITEM101490,ORD100408,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
